technique,technique_label,image,label,confidence_score,best_gt_iou,matched_gt_index,reason,roi_id,seed_roi_id,source_roi_ids,x,y,width,height
nms,NMS,4551_0708641747_01_WRI-L1_M008.png,TP,0.8901513728840043,0.7175913256114411,0,matched_gt_highest_confidence,NMS1,3,"3,11",280.0,515.0,102.0,90.0
nms,NMS,4551_0708641747_01_WRI-L1_M008.png,FP,0.8760033753316502,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,2,2,269.0,376.0,154.0,108.0
nms,NMS,4551_0708641747_01_WRI-L1_M008.png,FP,0.4211820312752492,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,4,4,280.0,605.0,80.0,90.0
nms,NMS,4551_0708641747_01_WRI-L1_M008.png,FP,0.12712380974071805,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,12,12,554.0,363.0,36.0,90.0
nms,NMS,4551_0708641747_01_WRI-L1_M008.png,FP,0.07264566855706384,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,1,1,305.0,285.0,89.0,90.0
nms,NMS,4551_0708641747_01_WRI-L1_M008.png,FP,0.06862491999422367,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,8,8,273.0,327.0,91.0,90.0
nms,NMS,4551_0708641747_01_WRI-L1_M008.png,FP,0.06696188308970456,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,6,6,200.0,430.0,3.0,90.0
nms,NMS,4551_0708641747_01_WRI-L1_M008.png,FP,0.06143326547018011,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,7,7,358.0,262.0,37.0,90.0
nms,NMS,4551_0708641747_01_WRI-L1_M008.png,FP,0.05322303853952235,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,5,5,151.0,539.0,16.0,90.0
nms,NMS,4551_0708641747_01_WRI-L1_M008.png,FP,0.019469545683816977,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,9,9,333.0,363.0,91.0,90.0
nms,NMS,4551_0708641747_01_WRI-L1_M008.png,FP,0.0015516079228000972,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,10,10,553.0,538.0,33.0,90.0
nms,NMS,4555_0522752808_02_WRI-R2_M013.png,TP,0.7714630161141409,0.5547581011595712,0,matched_gt_highest_confidence,NMS1,5,5,361.0,533.0,136.0,96.0
nms,NMS,4555_0522752808_02_WRI-R2_M013.png,FP,0.5895534124402697,0.03444770814632966,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,8,8,496.0,525.0,130.0,92.0
nms,NMS,4555_0522752808_02_WRI-R2_M013.png,IGNORE,0.42601675543771084,0.36065877670261215,0,overlap_ge_ignore_iou_with_found_gt,NMS3,15,15,355.0,571.0,91.0,90.0
nms,NMS,4555_0522752808_02_WRI-R2_M013.png,FP,0.3634132477356878,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,13,13,536.0,886.0,129.0,90.0
nms,NMS,4555_0522752808_02_WRI-R2_M013.png,FP,0.25150228217993326,0.24987037438888182,0,no_gt_match_or_lower_confidence_on_same_gt,NMS5,3,3,386.0,608.0,181.0,126.0
nms,NMS,4555_0522752808_02_WRI-R2_M013.png,FP,0.15864212142001805,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,9,9,496.0,376.0,117.0,90.0
nms,NMS,4555_0522752808_02_WRI-R2_M013.png,FP,0.09687158999930313,0.1643813139865059,0,no_gt_match_or_lower_confidence_on_same_gt,NMS7,2,2,396.0,468.0,181.0,126.0
nms,NMS,4555_0522752808_02_WRI-R2_M013.png,FP,0.09656911700685064,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,14,14,350.0,766.0,12.0,90.0
nms,NMS,4555_0522752808_02_WRI-R2_M013.png,FP,0.08357255283041667,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,12,12,350.0,893.0,137.0,96.0
nms,NMS,4555_0522752808_02_WRI-R2_M013.png,FP,0.05081709041440636,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,7,7,506.0,741.0,144.0,100.0
nms,NMS,4555_0522752808_02_WRI-R2_M013.png,FP,0.0497057207780631,0.0004291630644842479,0,no_gt_match_or_lower_confidence_on_same_gt,NMS11,16,16,355.0,674.0,11.0,90.0
nms,NMS,4555_0522752808_02_WRI-R2_M013.png,FP,0.025968694129257286,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,1,"1,18",361.0,383.0,136.0,96.0
nms,NMS,4555_0522752808_02_WRI-R2_M013.png,FP,0.02055716722902582,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS13,4,4,401.0,729.0,176.0,124.0
nms,NMS,4555_0522752808_02_WRI-R2_M013.png,FP,0.017290213857327083,0.014961264037750253,0,no_gt_match_or_lower_confidence_on_same_gt,NMS14,6,6,496.0,641.0,142.0,100.0
nms,NMS,4555_0522752808_02_WRI-R2_M013.png,FP,0.011458442590925865,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS15,11,11,446.0,918.0,181.0,126.0
nms,NMS,4555_0522752808_02_WRI-R2_M013.png,FP,0.008851920463330536,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS16,10,10,396.0,838.0,181.0,126.0
nms,NMS,4555_0522752808_02_WRI-R2_M013.png,FP,0.006357090252649694,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS17,17,17,384.0,828.0,91.0,90.0
nms,NMS,4562_0499940005_02_WRI-R2_M003.PNG,TP,0.9864682903939326,0.612256112861967,0,matched_gt_highest_confidence,NMS1,4,4,261.0,259.0,76.0,90.0
nms,NMS,4562_0499940005_02_WRI-R2_M003.PNG,FP,0.017124291437296463,0.08273856152590664,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,1,1,272.0,316.0,67.0,90.0
nms,NMS,4562_0499940005_02_WRI-R2_M003.PNG,FP,0.0038657666365474043,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,2,2,324.0,676.0,56.0,90.0
nms,NMS,4562_0499940005_02_WRI-R2_M003.PNG,FP,0.0007603119769187539,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,3,3,311.0,526.0,51.0,90.0
nms,NMS,4587_0374311805_01_WRI-L2_M010.png,TP,0.9135016875136422,0.5837374932948358,0,matched_gt_highest_confidence,NMS1,7,7,216.0,501.0,82.0,90.0
nms,NMS,4587_0374311805_01_WRI-L2_M010.png,FP,0.6210230949728383,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,2,"2,6",180.0,382.0,135.0,94.0
nms,NMS,4587_0374311805_01_WRI-L2_M010.png,FP,0.10024350881516945,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,1,"1,3",208.0,239.0,143.0,100.0
nms,NMS,4587_0374311805_01_WRI-L2_M010.png,FP,0.06724822828423112,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,5,5,324.0,633.0,7.0,90.0
nms,NMS,4587_0374311805_01_WRI-L2_M010.png,FP,0.010616858401770558,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,4,4,202.0,343.0,91.0,90.0
nms,NMS,4605_0740967567_01_WRI-L2_F011.PNG,TP,0.9999992615558817,0.5712525255375708,0,matched_gt_highest_confidence,NMS1,15,15,289.0,525.0,85.0,90.0
nms,NMS,4605_0740967567_01_WRI-L2_F011.PNG,IGNORE,0.8656390938184695,0.5224830801223599,0,overlap_ge_ignore_iou_with_found_gt,NMS2,5,5,255.0,495.0,111.0,90.0
nms,NMS,4605_0740967567_01_WRI-L2_F011.PNG,FP,0.20820061150323002,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,4,4,483.0,325.0,19.0,90.0
nms,NMS,4605_0740967567_01_WRI-L2_F011.PNG,FP,0.0913597641688068,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,10,10,426.0,351.0,9.0,90.0
nms,NMS,4605_0740967567_01_WRI-L2_F011.PNG,FP,0.06640699001179712,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,2,2,163.0,465.0,76.0,90.0
nms,NMS,4605_0740967567_01_WRI-L2_F011.PNG,FP,0.051589771477301954,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,11,11,498.0,450.0,7.0,90.0
nms,NMS,4605_0740967567_01_WRI-L2_F011.PNG,FP,0.04274400550501965,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,7,7,288.0,605.0,77.0,90.0
nms,NMS,4605_0740967567_01_WRI-L2_F011.PNG,FP,0.040525921298430884,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,9,9,494.0,265.0,17.0,90.0
nms,NMS,4605_0740967567_01_WRI-L2_F011.PNG,FP,0.023789718174602195,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,13,"13,8",162.0,558.0,61.0,90.0
nms,NMS,4605_0740967567_01_WRI-L2_F011.PNG,FP,0.018846736302059457,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,16,"16,6",284.0,691.0,91.0,90.0
nms,NMS,4605_0740967567_01_WRI-L2_F011.PNG,FP,0.005984199566989009,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,14,14,149.0,746.0,45.0,90.0
nms,NMS,4605_0740967567_01_WRI-L2_F011.PNG,FP,0.002852897125007794,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,12,"12,1",164.0,370.0,172.0,120.0
nms,NMS,4605_0740967567_01_WRI-L2_F011.PNG,FP,0.002090434506457729,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS13,3,3,166.0,355.0,128.0,90.0
nms,NMS,4612_0535367399_03_WRI-L2_M012.PNG,TP,0.895642329040611,0.5957730791276344,0,matched_gt_highest_confidence,NMS1,2,"2,6",211.0,415.0,94.0,90.0
nms,NMS,4612_0535367399_03_WRI-L2_M012.PNG,FP,0.8748871038196234,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,1,1,193.0,255.0,129.0,90.0
nms,NMS,4612_0535367399_03_WRI-L2_M012.PNG,IGNORE,0.22450518898765362,0.39715687098324864,0,overlap_ge_ignore_iou_with_found_gt,NMS3,5,5,222.0,447.0,91.0,90.0
nms,NMS,4612_0535367399_03_WRI-L2_M012.PNG,FP,0.12883414909102853,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,3,3,229.0,525.0,74.0,90.0
nms,NMS,4612_0535367399_03_WRI-L2_M012.PNG,FP,0.0014384118178201962,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,4,4,229.0,208.0,91.0,90.0
nms,NMS,4613_1297459976_01_WRI-L2_F011.PNG,TP,0.9496828280667454,0.6615212128136142,0,matched_gt_highest_confidence,NMS1,1,1,112.0,465.0,117.0,90.0
nms,NMS,4613_1297459976_01_WRI-L2_F011.PNG,FP,0.5689137307162366,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,3,3,142.0,275.0,116.0,90.0
nms,NMS,4613_1297459976_01_WRI-L2_F011.PNG,FP,0.06817955279907381,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,9,9,139.0,238.0,91.0,90.0
nms,NMS,4613_1297459976_01_WRI-L2_F011.PNG,FP,0.04957939476421223,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,4,4,150.0,615.0,74.0,90.0
nms,NMS,4613_1297459976_01_WRI-L2_F011.PNG,FP,0.04843394742843769,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,7,7,280.0,300.0,20.0,90.0
nms,NMS,4613_1297459976_01_WRI-L2_F011.PNG,FP,0.04309227008403358,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,8,"8,2",135.0,353.0,85.0,90.0
nms,NMS,4613_1297459976_01_WRI-L2_F011.PNG,FP,0.013594564818289403,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,5,5,277.0,275.0,29.0,90.0
nms,NMS,4613_1297459976_01_WRI-L2_F011.PNG,FP,0.006978822232256221,0.010601553484190921,0,no_gt_match_or_lower_confidence_on_same_gt,NMS8,10,10,138.0,400.0,91.0,90.0
nms,NMS,4613_1297459976_01_WRI-L2_F011.PNG,FP,0.002255336393982853,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,6,6,161.0,715.0,75.0,90.0
nms,NMS,4627_0260405716_03_WRI-L2_M008.PNG,FP,0.9221637790027355,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS1,1,1,236.0,267.0,106.0,90.0
nms,NMS,4627_0260405716_03_WRI-L2_M008.PNG,TP,0.4287077239425273,0.5922308731544567,0,matched_gt_highest_confidence,NMS2,3,3,243.0,357.0,73.0,90.0
nms,NMS,4627_0260405716_03_WRI-L2_M008.PNG,FP,0.14130553776265636,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,4,4,222.0,537.0,62.0,90.0
nms,NMS,4627_0260405716_03_WRI-L2_M008.PNG,FP,0.0069892874517937876,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,2,2,233.0,447.0,66.0,90.0
nms,NMS,4627_0260405716_03_WRI-L2_M008.PNG,FP,0.003725336799967104,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,5,5,256.0,234.0,88.0,90.0
nms,NMS,4650_0823981766_01_WRI-L2_M014.png,TP,0.859221595327693,0.6319245351654347,0,matched_gt_highest_confidence,NMS1,1,1,155.0,705.0,128.0,90.0
nms,NMS,4650_0823981766_01_WRI-L2_M014.png,FP,0.6820296686094034,0.20934082593344158,1,no_gt_match_or_lower_confidence_on_same_gt,NMS2,4,4,182.0,635.0,127.0,90.0
nms,NMS,4650_0823981766_01_WRI-L2_M014.png,FP,0.3588392788687903,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,5,5,218.0,371.0,140.0,98.0
nms,NMS,4650_0823981766_01_WRI-L2_M014.png,FP,0.11542921751188685,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,7,7,150.0,893.0,133.0,94.0
nms,NMS,4650_0823981766_01_WRI-L2_M014.png,FP,0.1069871941210728,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,3,"3,12",167.0,565.0,126.0,90.0
nms,NMS,4650_0823981766_01_WRI-L2_M014.png,FP,0.08188715054976066,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,9,9,188.0,457.0,2.0,90.0
nms,NMS,4650_0823981766_01_WRI-L2_M014.png,TP,0.033644849728482716,0.5783230488170085,1,matched_gt_highest_confidence,NMS7,11,11,213.0,672.0,91.0,90.0
nms,NMS,4650_0823981766_01_WRI-L2_M014.png,FP,0.02491727201776734,0.16362400830017546,0,no_gt_match_or_lower_confidence_on_same_gt,NMS8,2,2,153.0,784.0,160.0,112.0
nms,NMS,4650_0823981766_01_WRI-L2_M014.png,FP,0.013841962572816004,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,6,6,172.0,945.0,157.0,110.0
nms,NMS,4650_0823981766_01_WRI-L2_M014.png,FP,0.006315526508572017,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,8,8,346.0,407.0,62.0,90.0
nms,NMS,4650_0823981766_01_WRI-L2_M014.png,FP,0.002174404543509564,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,10,10,216.0,503.0,91.0,90.0
nms,NMS,4657_1266664380_01_WRI-R2_F003.png,TP,0.9842651659209434,0.6359096425606999,0,matched_gt_highest_confidence,NMS1,1,1,162.0,245.0,84.0,90.0
nms,NMS,4657_1266664380_01_WRI-R2_F003.png,FP,0.03954501040573511,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,4,4,108.0,106.0,90.0,90.0
nms,NMS,4657_1266664380_01_WRI-R2_F003.png,FP,0.015545872303514806,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,3,3,154.0,177.0,62.0,90.0
nms,NMS,4657_1266664380_01_WRI-R2_F003.png,FP,0.0030068225741880553,0.010101637625124659,0,no_gt_match_or_lower_confidence_on_same_gt,NMS4,2,2,181.0,335.0,57.0,90.0
nms,NMS,4661_0405082997_01_WRI-L1_M002.png,TP,0.4371159763239447,0.5031423845260717,0,matched_gt_highest_confidence,NMS1,1,1,190.0,353.0,116.0,94.0
nms,NMS,4661_0405082997_01_WRI-L1_M002.png,FP,0.3181782989390755,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,4,4,100.0,467.0,181.0,126.0
nms,NMS,4661_0405082997_01_WRI-L1_M002.png,FP,0.23546576123928917,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,3,3,91.0,425.0,100.0,90.0
nms,NMS,4661_0405082997_01_WRI-L1_M002.png,FP,0.17307665085053972,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,5,5,190.0,475.0,109.0,90.0
nms,NMS,4661_0405082997_01_WRI-L1_M002.png,FP,0.1501019802193313,0.26210485502976555,0,no_gt_match_or_lower_confidence_on_same_gt,NMS5,8,8,226.0,379.0,91.0,90.0
nms,NMS,4661_0405082997_01_WRI-L1_M002.png,FP,0.12104558660800872,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,7,7,101.0,218.0,91.0,90.0
nms,NMS,4661_0405082997_01_WRI-L1_M002.png,FP,0.05492059575995759,0.21199856108394416,0,no_gt_match_or_lower_confidence_on_same_gt,NMS7,2,2,90.0,337.0,181.0,126.0
nms,NMS,4661_0405082997_01_WRI-L1_M002.png,FP,0.04722343825110594,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,6,6,213.0,182.0,91.0,90.0
nms,NMS,4671_1037664684_01_WRI-R1_F009.PNG,TP,0.665617561839501,0.6626493124276298,0,matched_gt_highest_confidence,NMS1,2,2,241.0,608.0,97.0,90.0
nms,NMS,4671_1037664684_01_WRI-R1_F009.PNG,FP,0.44575227452867533,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,1,1,237.0,498.0,110.0,90.0
nms,NMS,4671_1037664684_01_WRI-R1_F009.PNG,FP,0.08528367750954982,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,3,3,464.0,652.0,19.0,90.0
nms,NMS,4671_1037664684_01_WRI-R1_F009.PNG,FP,0.07579067693801131,0.0030434351126772657,0,no_gt_match_or_lower_confidence_on_same_gt,NMS4,8,8,238.0,547.0,1.0,90.0
nms,NMS,4671_1037664684_01_WRI-R1_F009.PNG,FP,0.060274534797636135,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,4,4,377.0,752.0,9.0,90.0
nms,NMS,4671_1037664684_01_WRI-R1_F009.PNG,FP,0.026642638685915408,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,5,5,424.0,551.0,14.0,90.0
nms,NMS,4671_1037664684_01_WRI-R1_F009.PNG,FP,0.012965355561798614,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,6,6,276.0,469.0,91.0,90.0
nms,NMS,4671_1037664684_01_WRI-R1_F009.PNG,FP,0.0020144457607496552,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,7,7,270.0,434.0,85.0,90.0
nms,NMS,4672_1042963085_08_WRI-L2_F010.png,TP,0.977073265457339,0.7478658398235191,0,matched_gt_highest_confidence,NMS1,4,4,133.0,555.0,105.0,90.0
nms,NMS,4672_1042963085_08_WRI-L2_F010.png,IGNORE,0.47895403936177977,0.3406303135042189,0,overlap_ge_ignore_iou_with_found_gt,NMS2,9,9,137.0,596.0,80.0,90.0
nms,NMS,4672_1042963085_08_WRI-L2_F010.png,FP,0.3782704609759197,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,1,1,134.0,445.0,119.0,90.0
nms,NMS,4672_1042963085_08_WRI-L2_F010.png,FP,0.3381281597999473,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,2,"2,6",208.0,253.0,133.0,94.0
nms,NMS,4672_1042963085_08_WRI-L2_F010.png,FP,0.15021724909648304,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,8,8,157.0,332.0,91.0,90.0
nms,NMS,4672_1042963085_08_WRI-L2_F010.png,FP,0.0745460937377676,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,3,3,188.0,305.0,109.0,90.0
nms,NMS,4672_1042963085_08_WRI-L2_F010.png,FP,0.011429618571674342,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,5,5,369.0,243.0,14.0,90.0
nms,NMS,4672_1042963085_08_WRI-L2_F010.png,FP,0.005958994836930724,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,7,7,142.0,417.0,91.0,90.0
nms,NMS,4681_0424478056_02_WRI-R2_M013.png,FP,0.850793011393229,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS1,2,2,181.0,483.0,135.0,94.0
nms,NMS,4681_0424478056_02_WRI-R2_M013.png,TP,0.5807443072252126,0.5263672351657454,0,matched_gt_highest_confidence,NMS2,5,5,197.0,595.0,81.0,90.0
nms,NMS,4681_0424478056_02_WRI-R2_M013.png,FP,0.15913971122616957,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,3,3,178.0,865.0,87.0,90.0
nms,NMS,4681_0424478056_02_WRI-R2_M013.png,FP,0.1040672253019272,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,1,"1,6",184.0,388.0,149.0,104.0
nms,NMS,4681_0424478056_02_WRI-R2_M013.png,FP,0.044663714695646485,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,7,"7,4",172.0,304.0,14.0,90.0
nms,NMS,4681_0424478056_02_WRI-R2_M013.png,FP,0.043668591119313004,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,8,8,168.0,439.0,91.0,90.0
nms,NMS,4708_0685185180_02_WRI-L3_M005.png,TP,0.860310449416879,0.6004819539010157,0,matched_gt_highest_confidence,NMS1,4,4,188.0,271.0,91.0,90.0
nms,NMS,4708_0685185180_02_WRI-L3_M005.png,FP,0.1009392144499932,0.05210524761767982,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,3,3,119.0,218.0,91.0,90.0
nms,NMS,4708_0685185180_02_WRI-L3_M005.png,FP,0.09964327609440535,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,5,5,199.0,389.0,91.0,90.0
nms,NMS,4708_0685185180_02_WRI-L3_M005.png,FP,0.01921790574462525,0.17877656826673097,0,no_gt_match_or_lower_confidence_on_same_gt,NMS4,1,1,115.0,300.0,126.0,180.0
nms,NMS,4708_0685185180_02_WRI-L3_M005.png,FP,0.008220481643491607,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,2,2,105.0,445.0,126.0,90.0
nms,NMS,4726_0968399137_05_WRI-R1_F009.png,TP,0.9761880084831093,0.6451516204739686,0,matched_gt_highest_confidence,NMS1,2,"2,9",128.0,420.0,147.0,102.0
nms,NMS,4726_0968399137_05_WRI-R1_F009.png,FP,0.6569435252458986,0.05839778200829131,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,8,8,158.0,482.0,91.0,90.0
nms,NMS,4726_0968399137_05_WRI-R1_F009.png,FP,0.40049224674882195,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,3,3,159.0,526.0,89.0,90.0
nms,NMS,4726_0968399137_05_WRI-R1_F009.png,FP,0.35886185855510255,0.10563534480752455,0,no_gt_match_or_lower_confidence_on_same_gt,NMS4,1,1,132.0,331.0,143.0,100.0
nms,NMS,4726_0968399137_05_WRI-R1_F009.png,FP,0.08610448080423622,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,7,7,268.0,264.0,1.0,90.0
nms,NMS,4726_0968399137_05_WRI-R1_F009.png,FP,0.06764331114480797,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,4,4,146.0,256.0,19.0,90.0
nms,NMS,4726_0968399137_05_WRI-R1_F009.png,FP,0.05725957238753173,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,5,5,266.0,538.0,17.0,90.0
nms,NMS,4726_0968399137_05_WRI-R1_F009.png,FP,0.041537609527983035,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,6,6,168.0,262.0,91.0,90.0
nms,NMS,4732_0612125811_02_WRI-L2_F004.PNG,TP,0.9212007848167131,0.5620475639924896,0,matched_gt_highest_confidence,NMS1,4,4,240.0,370.0,58.0,90.0
nms,NMS,4732_0612125811_02_WRI-L2_F004.PNG,FP,0.02771992545204362,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,3,3,266.0,246.0,85.0,90.0
nms,NMS,4732_0612125811_02_WRI-L2_F004.PNG,FP,0.023969130218183032,0.14496740996952057,0,no_gt_match_or_lower_confidence_on_same_gt,NMS3,1,1,240.0,421.0,57.0,90.0
nms,NMS,4732_0612125811_02_WRI-L2_F004.PNG,FP,0.007236338285035903,0.09790554343173019,0,no_gt_match_or_lower_confidence_on_same_gt,NMS4,2,2,255.0,311.0,89.0,90.0
nms,NMS,4800_1015202634_01_WRI-L2_F008.PNG,TP,0.6457749523505895,0.5425143768148096,0,matched_gt_highest_confidence,NMS1,6,6,191.0,339.0,72.0,90.0
nms,NMS,4800_1015202634_01_WRI-L2_F008.PNG,FP,0.28366431163320216,0.19121085781884709,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,1,1,187.0,275.0,103.0,90.0
nms,NMS,4800_1015202634_01_WRI-L2_F008.PNG,FP,0.0881322136543508,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,3,3,179.0,405.0,73.0,90.0
nms,NMS,4800_1015202634_01_WRI-L2_F008.PNG,FP,0.014499758970818918,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,7,7,202.0,207.0,91.0,90.0
nms,NMS,4800_1015202634_01_WRI-L2_F008.PNG,FP,0.013956628876347115,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,4,4,145.0,645.0,82.0,90.0
nms,NMS,4800_1015202634_01_WRI-L2_F008.PNG,FP,0.009446322296034254,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,2,2,161.0,545.0,74.0,90.0
nms,NMS,4800_1015202634_01_WRI-L2_F008.PNG,FP,0.0021171069290323095,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,5,5,205.0,248.0,91.0,90.0
nms,NMS,4810_0683178845_02_WRI-L1_M011.PNG,FP,0.7143599232567495,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS1,5,5,322.0,635.0,101.0,90.0
nms,NMS,4810_0683178845_02_WRI-L1_M011.PNG,FP,0.5195325158604588,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,2,2,292.0,367.0,152.0,106.0
nms,NMS,4810_0683178845_02_WRI-L1_M011.PNG,FP,0.4057042425646275,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,17,17,554.0,643.0,42.0,90.0
nms,NMS,4810_0683178845_02_WRI-L1_M011.PNG,FP,0.2552617786156173,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,19,19,547.0,453.0,24.0,90.0
nms,NMS,4810_0683178845_02_WRI-L1_M011.PNG,FP,0.22526573096909783,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,3,3,155.0,705.0,68.0,90.0
nms,NMS,4810_0683178845_02_WRI-L1_M011.PNG,IGNORE,0.19750210239558944,0.43137639828677704,0,overlap_ge_ignore_iou_with_found_gt,NMS6,15,15,340.0,464.0,91.0,90.0
nms,NMS,4810_0683178845_02_WRI-L1_M011.PNG,TP,0.10950500974165782,0.6117269160915894,0,matched_gt_highest_confidence,NMS7,1,1,312.0,503.0,135.0,94.0
